,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Total,Cuentas_Diarias,internet_InternetService_DSL,internet_InternetService_Fiber optic,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Bank transfer (automatic),account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check
230,False,False,False,True,False,46,True,True,False,True,True,True,True,True,True,4854.3,3.6300000000000003,False,True,False,True,False,True,False
231,False,False,False,False,False,15,True,False,False,False,False,False,False,False,False,320.45,0.6633333333333333,False,False,False,False,False,False,False
232,True,False,False,True,False,58,True,True,False,False,True,True,True,True,True,5885.4,3.4033333333333333,False,True,False,False,False,True,False
233,False,True,False,True,True,23,True,False,False,False,False,False,False,False,False,426.65,0.6533333333333334,False,False,False,True,False,True,False
234,True,False,True,True,True,31,True,False,False,False,True,True,True,True,True,2911.3,3.296666666666667,False,True,False,False,False,False,True
235,False,True,False,True,False,11,True,False,False,False,False,False,False,False,True,521.9,1.53,True,False,False,False,True,False,False
236,False,False,True,False,False,56,True,True,False,True,True,True,True,False,True,5706.3,3.33,False,True,False,True,True,False,False
237,False,False,False,False,True,25,True,False,False,False,False,False,False,False,False,471.7,0.6683333333333333,False,False,False,False,False,True,False
238,False,False,False,False,False,68,False,False,True,True,True,True,True,True,False,4539.6,2.145,True,False,False,True,False,True,False
239,False,False,False,False,False,40,True,False,False,False,False,False,False,False,False,830.25,0.6549999999999999,False,False,False,True,False,True,False
240,True,True,False,False,False,36,True,True,False,False,False,False,False,True,True,3067.2,2.83,False,True,False,False,False,False,True
241,True,True,False,False,False,32,True,True,True,True,False,True,True,True,True,3432.9,3.605,False,True,False,False,False,True,False
242,False,True,False,True,True,71,True,True,True,True,True,True,True,True,False,6263.8,2.895,True,False,False,True,True,False,False
243,False,True,False,True,False,17,True,True,False,True,True,False,True,True,True,1742.5,3.4183333333333334,False,True,False,False,False,False,True
244,False,True,False,True,False,18,True,False,False,False,True,True,False,False,False,1468.75,2.606666666666667,False,True,False,False,False,False,True
245,False,False,False,False,False,37,True,True,True,True,True,False,False,False,False,3382.3,3.04,False,True,False,False,True,False,False
246,False,True,False,False,False,2,True,False,False,False,False,False,False,False,False,46.35,0.645,False,False,False,False,False,False,False
247,False,False,False,True,True,28,True,False,False,False,False,False,False,False,True,1992.2,2.3466666666666667,False,True,True,False,True,False,False
248,False,True,False,False,False,9,False,False,True,True,True,False,False,False,False,373.0,1.3183333333333331,True,False,True,False,False,False,False
249,False,False,False,False,False,1,True,False,True,False,False,False,False,False,False,50.15,1.6716666666666666,True,False,False,False,False,False,True
250,False,True,False,True,False,65,True,False,False,False,False,False,False,False,True,1414.45,0.6799999999999999,False,False,False,True,False,True,False
251,False,False,False,False,False,3,True,False,False,False,False,False,False,False,False,122.7,1.4866666666666668,True,False,False,False,False,False,True
252,True,False,False,False,False,1,False,False,False,False,False,False,True,False,True,34.7,1.1566666666666667,True,False,False,False,False,False,True
253,False,True,False,True,False,36,True,False,True,False,False,False,True,True,True,3366.05,3.1199999999999997,False,True,False,False,False,False,True
254,True,True,False,False,False,23,True,True,False,False,False,True,True,False,True,1943.2,3.02,False,True,False,False,False,False,True
255,False,True,False,True,True,22,True,False,True,True,False,True,False,False,True,1271.8,1.9316666666666669,True,False,False,False,False,False,False
256,False,False,False,True,False,72,True,True,True,True,True,True,True,True,False,7965.95,3.7366666666666664,False,True,False,True,False,True,False
257,True,False,False,True,True,17,True,True,False,False,True,False,True,False,False,1460.65,2.941666666666667,False,True,False,False,False,False,True
258,True,False,False,False,False,3,True,False,False,False,False,True,False,True,False,272.2,2.86,False,True,False,False,False,False,True
259,True,True,False,True,False,58,True,False,True,True,True,False,False,False,False,3563.8,2.01,True,False,True,False,False,True,False
260,False,True,False,True,True,67,True,False,True,True,True,False,True,True,False,5398.6,2.7116666666666664,True,False,False,True,False,True,False
261,False,True,True,False,False,34,True,False,False,True,True,False,True,True,True,3343.15,3.328333333333333,False,True,True,False,False,False,True
262,False,True,False,False,False,10,True,False,False,False,False,False,False,False,False,198.7,0.6666666666666666,False,False,False,False,False,True,False
263,False,False,False,False,False,69,True,True,True,False,True,True,True,True,True,5897.4,2.8449999999999998,True,False,False,True,False,True,False
264,False,True,False,False,False,40,False,False,True,True,True,False,True,True,False,2511.55,2.0683333333333334,True,False,True,False,False,True,False
265,False,True,False,False,False,20,True,False,True,False,True,False,False,True,False,1398.6,2.146666666666667,True,False,False,False,False,True,False
266,False,False,False,True,True,46,True,False,False,False,False,False,False,False,False,967.85,0.6466666666666666,False,False,False,True,False,False,False
267,True,False,False,True,False,2,True,False,True,False,False,False,False,False,True,139.4,2.48,False,True,False,False,False,False,True
268,True,False,True,True,False,1,True,False,False,False,False,False,False,False,True,70.45,2.3483333333333336,False,True,False,False,False,False,False
269,False,False,False,True,False,72,True,True,True,False,True,False,True,True,True,7589.8,3.5,False,True,False,True,False,True,False
270,False,True,False,True,True,70,True,True,False,False,False,False,False,False,False,1790.15,0.8383333333333333,False,False,False,True,False,True,False
271,False,False,False,False,False,2,True,False,False,False,False,False,False,False,False,44.4,0.6433333333333333,False,False,False,False,False,False,False
272,False,True,False,False,True,23,True,False,False,True,False,True,False,False,True,1284.2,1.8433333333333333,True,False,False,False,True,False,False
273,False,True,False,True,False,36,True,True,False,False,False,False,True,True,True,3474.2,3.18,False,True,False,False,False,False,True
274,True,True,True,True,False,59,True,True,False,False,False,False,True,True,True,5574.75,3.128333333333333,False,True,False,False,True,False,False
275,False,True,False,False,False,67,True,False,False,False,False,False,False,False,False,1430.95,0.6833333333333333,False,False,False,True,True,False,False
276,False,True,False,True,True,72,True,True,True,False,True,False,True,True,True,7542.25,3.518333333333333,False,True,False,True,True,False,False
277,True,False,False,False,False,37,True,True,False,True,True,False,True,True,True,3545.35,3.396666666666667,False,True,False,False,True,False,False
278,False,False,False,True,True,72,True,True,False,False,False,False,False,False,False,1709.1,0.815,False,False,False,True,True,False,False
279,False,True,False,True,False,72,True,False,False,False,False,False,False,False,False,1421.9,0.6566666666666666,False,False,False,True,False,True,False
280,True,True,False,False,False,3,True,True,False,False,False,False,False,False,True,229.55,2.48,False,True,False,False,False,False,True
281,True,False,True,True,False,54,True,True,False,True,False,False,True,True,True,5373.1,3.3833333333333333,False,True,True,False,False,True,False
282,True,True,False,True,False,60,True,True,False,True,True,False,True,False,True,5742.9,3.191666666666667,False,True,False,False,False,False,True
283,False,False,False,True,False,58,True,True,True,True,True,False,True,True,True,6526.65,3.6883333333333335,False,True,True,False,False,True,False
284,False,False,False,True,False,31,True,False,False,True,False,False,False,True,True,2674.15,2.795,False,True,False,False,True,False,False
285,False,False,False,False,False,3,True,True,False,False,False,False,True,False,True,170.5,2.0083333333333333,True,False,False,False,False,False,True
286,False,True,False,False,False,55,True,False,True,False,True,True,False,False,True,3175.85,1.9733333333333334,True,False,False,True,False,False,True
287,True,False,False,False,False,1,True,False,False,False,False,False,False,False,False,44.4,1.48,True,False,False,False,False,False,False
288,False,True,False,True,False,49,True,False,False,True,False,False,True,False,True,4297.95,2.8433333333333333,False,True,False,False,False,True,False
289,True,True,False,False,True,8,False,False,False,False,False,False,False,False,False,215.2,0.85,True,False,False,False,False,False,False
290,False,False,True,False,False,39,True,True,False,False,True,False,True,True,True,4036.0,3.325,False,True,False,False,False,False,True
291,False,True,False,True,False,66,True,True,True,True,True,False,False,False,True,4428.45,2.203333333333333,True,False,False,True,False,True,False
292,False,False,False,True,True,15,True,False,False,False,False,False,False,False,False,295.95,0.685,False,False,True,False,False,False,False
293,False,False,False,True,False,51,True,True,False,False,True,False,True,True,True,4947.55,3.295,False,True,True,False,False,False,True
294,False,True,True,False,False,9,True,False,False,False,False,True,False,False,False,447.9,1.6400000000000001,True,False,False,False,False,False,False
295,True,False,False,False,False,1,True,False,False,False,False,False,False,False,False,20.9,0.6966666666666667,False,False,False,False,False,False,False
296,False,True,False,False,False,25,True,False,False,False,False,False,False,False,True,516.3,0.65,False,False,True,False,True,False,False
297,False,True,False,True,False,22,True,False,False,False,True,False,True,False,True,1850.65,2.9,False,True,False,False,True,False,False
298,False,True,False,False,False,15,True,True,False,False,False,False,False,False,True,749.25,1.6333333333333333,True,False,False,False,False,False,True
299,True,False,False,True,True,28,True,False,False,False,False,False,True,True,True,2598.95,3.003333333333333,False,True,True,False,True,False,False
300,False,True,False,False,False,3,True,False,False,False,False,False,True,True,False,237.65,3.0233333333333334,False,True,False,False,False,False,False
301,False,False,False,True,False,47,True,True,False,False,True,False,True,True,True,4707.1,3.35,False,True,False,False,False,False,True
302,False,False,False,False,False,67,True,True,True,False,True,True,True,True,True,5714.2,2.841666666666667,True,False,False,True,False,False,False
